289	12752
290	15664
291	23243
292	44570
293	31191
294	7418
295	13081
296	148
297	3548
298	2714
299	12868
300	601
301	6552
302	18346
303	16667
304	11647
305	80
306	44268
307	2107
308	17487
309	12204
310	17009
311	6105
312	23238
313	22521
314	32487
315	15650
316	29918
317	32252
318	34323
319	31582
320	33671
321	31333
322	23274
323	12533
324	33077
325	16480
326	19745
327	29417
328	26097
329	11825
330	14704
331	11567
332	45808
333	10647
334	19801
335	11235
336	23992
337	13012
338	30572
339	192
340	38955
341	5341
342	46030
343	39714
344	41005
345	28854
346	27450
347	6076
348	37138
349	17724
350	34230
351	740
352	26453
353	42464
354	39321
355	31869
356	14734
357	38666
358	39559
359	34499
360	10648
361	26408
362	31842
363	23473
364	6611
365	30291
366	31152
367	40419
368	39577
369	12360
370	39583
371	28261
372	8947
373	46772
374	13487
375	26341
376	17980
377	20501
378	12392
379	45286
380	24201
381	28873
382	10081
383	29790
384	44159
385	14445
386	14948
387	17122
388	30047
389	4342
390	11420
391	16245
392	24678
393	16131
394	32817
395	37681
396	37438
397	31569
398	40047
399	19815
400	35308
401	3766
402	24477
403	23102
404	43346
405	7299
406	14386
407	41547
408	42376
409	25336
410	4326
411	35510
412	15394
413	28360
414	15491
415	40439
416	18295
417	25979
418	14387
419	711
420	39944
421	16651
422	30293
423	29084
424	28402
425	24239
426	2093
427	8437
428	4638
429	12509
430	23663
431	14850
432	36256
433	40648
434	42866
435	41583
436	37560
437	44155
438	33979
439	37258
440	23155
441	11344
442	3867
443	17120
444	20733
445	9874
446	14935
447	21924
448	6252
449	47109
450	5967
451	34501
452	25549
453	41717
454	8997
455	33842
456	7401
457	33525
458	7265
459	27231
460	1744
461	1218
462	14530
463	18958
464	37174
465	16713
466	12602
467	20128
468	14394
469	33689
470	45915
471	42407
472	12173
473	35586
474	3368
475	30912
476	9025
477	46891
478	38141
479	1600
480	27670
481	32643
482	24591
483	21264
484	2871
485	25950
486	15116
487	19539
488	9948
489	43105
490	43662
491	34412
492	45983
493	25418
494	24452
495	30508
496	45383
497	3953
498	3695
499	17495
500	3081
501	11053
502	27673
503	33191
504	2041
505	43248
506	38450
507	14589
508	21829
509	15208
510	4540
511	45774
512	25335
513	39940
514	66
515	44843
516	9428
517	42810
518	33898
519	30948
520	31715
521	19934
522	5854
523	33501
524	34003
525	2813
526	30351
527	22982
528	2476
529	47626
530	28021
531	34818
532	32082
533	30726
534	20340
535	44170
536	1971
537	42476
538	30990
539	12060
540	40151
541	35678
542	14033
543	1470
544	39362
545	28169
546	34199
547	34441
548	44522
549	843
550	40783
551	45731
552	10728
553	4764
554	32511
555	44753
556	44601
557	15929
558	35889
559	30806
560	9289
561	14406
562	891
563	628
564	15591
565	21431
566	1176
567	3100
568	4585
569	9607
570	21645
571	29108
572	27033
573	12318
574	6141
575	42896
576	25234
577	29753
578	33055
579	40216
580	16192
581	15067
582	44036
583	35596
584	19110
585	5899
586	15226
587	4866
588	30892
589	24896
590	27901
591	18624
592	178
593	32246
594	28840
595	31196
596	17681
597	43788
598	33789
599	22021
600	39230
601	29636
602	19613
603	41890
604	28501
605	23915
606	33421
607	4970
608	6669
609	6913
610	40320
611	42012
612	27090
613	43353
614	20797
615	38610
616	34435
617	21247
618	5343
619	36785
620	33131
621	5680
622	11536
623	8352
624	36350
625	27569
626	44619
627	37328
628	43591
629	24346
630	40211
631	23170
632	26480
633	24395
634	35157
635	1499
636	27892
637	25539
638	24119
639	12365
640	26503
641	41506
642	20239
643	44981
644	29561
645	20251
646	29824
647	40514
648	45761
649	16595
650	14887
651	11469
652	41377
653	37532
654	45732
655	14348
656	14642
657	31158
658	23323
659	45971
660	36875
661	4872
662	65
663	26409
664	45533
665	9140
666	41425
667	3366
668	29394
669	29575
670	40834
671	16902
672	45958
673	16382
674	3742
675	1561
676	46819
677	15778
678	7661
679	3981
680	3521
681	13029
682	33309
683	46491
684	46704
685	40226
686	34846
687	38651
688	33334
689	36344
690	22339
691	29676
692	1061
693	33034
694	8514
695	33380
696	35110
697	1622
698	43863
699	17467
700	47742
701	16291
702	9865
703	27958
704	3902
705	37912
706	32143
707	29177
708	5421
709	24612
710	313
711	31141
712	4999
713	15398
714	11826
715	1118
716	42547
717	37070
718	5382
719	40821
720	43072
721	28595
722	10670
723	36375
724	4796
725	35726
726	96
727	18370
728	9
729	15448
730	29202
731	17463
732	40363
733	15803
734	17064
735	10580
736	3412
737	33694
738	41330
739	45489
740	29232
741	36889
742	8868
743	12449
744	19740
745	45601
746	34084
747	20601
748	34390
749	4100
750	7112
751	14057
752	660
753	41864
754	4786
755	15488
756	3093
757	40128
758	1588
759	28428
760	9704
761	36761
762	26250
763	6308
764	10308
765	22615
766	27274
767	20801
768	31935
769	23059
770	24920
771	25192
772	31506
773	569
774	24942
775	2856
776	30601
777	22744
778	47567
779	5441
780	22912
781	20518
782	17092
783	33099
784	28167
785	31699
786	37664
787	17090
788	6200
789	9308
790	15260
791	24245
792	27982
793	44371
794	33303
795	2066
796	14241
797	34874
798	47666
799	26995
800	27760
801	29567
802	11134
803	46322
804	23912
805	36085
806	23027
807	41523
808	42390
809	23419
810	8922
811	47195
812	37719
813	9170
814	489
815	16657
816	21259
817	2226
818	5733
819	29151
820	47349
821	40037
822	1274
823	2582
824	42285
825	24974
826	15931
827	20697
828	41610
829	25011
830	28109
831	9748
832	33409
833	5257
834	39070
835	30337
836	38954
837	43219
838	3846
839	701
840	41545
841	8383
842	38114
843	21678
844	37402
845	23613
846	13393
847	38061
848	21721
849	12423
850	3559
851	5275
852	22916
853	30114
854	6445
855	44292
856	27781
857	796
858	27461
859	13024
860	10912
861	21281
862	21300
863	45626
864	14715
865	47424
866	37584
867	27779
868	46419
869	6061
870	17035
871	24026
872	29248
873	36545
874	7987
875	16500
876	34560
877	34504
878	29620
879	7379
880	3458
881	19827
882	14405
883	43862
884	6023
885	37562
886	23536
887	27589
888	4913
889	3718
890	31260
891	32891
892	42972
893	18679
894	38126
895	33859
896	47539
897	8901
898	9094
899	30831
900	32665
901	39899
902	29798
903	36014
904	29139
905	46189
906	24232
907	9272
908	22986
909	14042
910	40356
911	30419
912	2893
913	41375
914	44251
915	44035
916	15903
917	25317
918	25942
919	10213
920	25953
921	14338
922	22856
923	6432
924	484
925	28481
926	30359
927	31978
928	1664
929	26436
930	27046
931	34133
932	18547
933	21274
934	38189
935	45811
936	2514
937	16010
938	41830
939	28461
940	27795
941	16028
942	23013
943	45799
944	43674
945	42326
946	11003
947	39397
948	14665
949	44202
950	34108
951	22403
952	28361
953	14654
954	6439
955	33997
956	1941
957	35329
958	10212
959	46573
960	19556
961	31379
962	46990
963	27260
964	20058
965	13592
966	2520
967	13662
968	15516
969	27628
970	22205
971	45111
972	17156
973	9838
974	42740
975	14436
976	15382
977	40345
978	23226
979	321
980	31655
981	10185
982	6448
983	46822
984	24534
985	2013
986	1355
987	28726
988	20319
989	16045
990	32264
991	30706
992	1712
993	8120
994	4552
995	14477
996	34647
997	42235
998	33775
999	10563
1000	11013
1001	28242
1002	27885
1003	46011
1004	34182
1005	19520
1006	34006
1007	34933
1008	45234
1009	33124
1010	25608
1011	30068
1012	32221
1013	13562
1014	19790
1015	35488
1016	43418
1017	10525
1018	678
1019	39356
1020	47746
1021	17511
1022	28621
1023	5114
1024	7673
1025	46810
1026	4320
1027	20306
1028	19212
1029	36252
1030	42569
1031	4952
1032	8476
1033	12267
1034	29318
1035	11112
1036	6794
1037	16785
1038	39067
1039	26471
1040	12351
1041	22210
1042	35702
1043	28051
1044	10755
1045	20303
1046	38336
1047	30630
1048	30433
1049	5090
1050	33692
1051	8434
1052	36453
1053	42600
1054	7592
1055	30387
1056	21315
1057	12705
1058	29454
1059	34830
1060	6392
1061	46139
1062	36798
1063	14677
1064	29464
1065	19145
1066	23109
1067	31036
1068	25394
1069	7145
1070	42668
1071	15780
1072	7050
1073	34685
1074	33547
1075	10674
1076	3007
1077	5675
1078	15047
1079	14833
1080	41165
1081	45374
1082	41302
1083	41972
1084	44983
1085	36066
1086	41909
1087	4203
1088	9793
1089	5913
1090	31633
1091	46417
1092	32771
1093	3869
1094	36616
1095	1199
1096	15638
1097	7988
1098	36543
1099	26460
1100	36338
1101	12786
1102	29337
1103	4015
1104	41707
1105	37335
1106	14836
1107	27452
1108	34472
1109	16787
1110	40372
1111	23806
1112	31480
1113	2378
1114	31764
1115	7086
1116	19755
1117	42516
1118	36855
1119	31399
1120	25697
1121	13297
1122	39599
1123	44234
1124	23990
1125	31868
1126	3681
1127	28733
1128	30898
1129	6673
1130	12873
1131	1871
1132	34358
1133	28120
1134	17032
1135	1083
1136	42753
1137	129
1138	45073
1139	10852
1140	28802
1141	41255
1142	6932
1143	28128
1144	8937
1145	39540
1146	24830
1147	113
1148	19394
1149	13963
1150	24403
1151	46848
1152	30958
1153	11527
1154	13201
1155	23236
1156	4505
1157	27665
1158	13383
1159	36135
1160	12825
1161	3725
1162	32275
1163	1992
1164	30906
1165	10825
1166	23655
1167	35444
1168	43706
1169	47315
1170	19349
1171	12317
1172	5781
1173	18224
1174	47524
1175	41403
1176	9185
1177	32208
1178	17809
1179	35369
1180	36329
1181	20645
1182	30065
1183	40196
1184	18121
1185	43492
1186	35516
1187	18558
1188	23110
1189	777
1190	25517
1191	45532
1192	29050
1193	12901
1194	14494
1195	47464
1196	28145
1197	14440
1198	20314
1199	36169
1200	32873
1201	44362
1202	18307
1203	16931
1204	34598
1205	2562
1206	47435
1207	19800
1208	32562
1209	1803
1210	12575
1211	31177
1212	14295
1213	47293
1214	28593
1215	40855
1216	32886
1217	7141
1218	43815
1219	8875
1220	34649
1221	37732
1222	19386
1223	37674
1224	33069
1225	12005
1226	43908
1227	30167
1228	39222
1229	39137
1230	47198
1231	22847
1232	1464
1233	22313
1234	29469
1235	20191
1236	108
1237	10396
1238	20218
1239	2535
1240	30520
1241	15172
1242	28333
1243	300
1244	12740
1245	188
1246	7362
1247	38243
1248	26310
1249	44154
1250	4139
1251	46684
1252	25744
1253	11621
1254	13401
1255	4526
1256	40350
1257	43919
1258	19623
1259	44380
1260	25363
1261	16341
1262	2053
1263	16710
1264	13951
1265	21564
1266	17114
1267	21046
1268	21194
1269	23874
1270	47714
1271	28254
1272	46378
1273	45548
1274	8493
1275	3257
1276	7911
1277	44061
1278	34538
1279	12608
1280	10876
1281	47614
1282	2001
1283	5462
1284	33193
1285	39588
1286	10130
1287	35138
1288	29447
1289	8998
1290	41059
1291	8413
1292	2945
1293	37421
1294	43186
1295	39306
1296	9391
1297	35450
1298	13473
1299	15216
1300	32452
1301	31485
1302	26041
1303	40782
1304	38869
1305	38228
1306	16455
1307	5188
1308	15686
1309	34601
1310	24497
1311	46830
1312	45324
1313	26659
1314	31415
1315	19106
1316	23937
1317	45446
1318	35933
1319	28176
1320	30185
1321	34909
1322	42025
1323	38923
1324	35807
1325	4329
1326	33803
1327	6358
1328	1273
1329	29944
1330	25214
1331	3570
1332	47494
1333	28431
1334	33811
1335	13867
1336	7390
1337	4149
1338	1315
1339	3811
1340	15521
1341	39758
1342	3624
1343	20624
1344	35387
1345	24898
1346	44038
1347	825
1348	42842
1349	6015
1350	24263
1351	30104
1352	41885
1353	4418
1354	36564
1355	28761
1356	11451
1357	31904
1358	31932
1359	34644
1360	23793
1361	27319
1362	34087
1363	36800
1364	10558
1365	44560
1366	33666
1367	36920
1368	7708
1369	42495
1370	2874
1371	23911
1372	45010
1373	44127
1374	19080
1375	47128
1376	10033
1377	28008
1378	10117
1379	32234
1380	12822
1381	4368
1382	32569
1383	4383
1384	23178
1385	19059
1386	43292
1387	43422
1388	33370
1389	42677
1390	6726
1391	10154
1392	1232
1393	62
1394	449
1395	24077
1396	27966
1397	35845
1398	31667
1399	11723
1400	10751
1401	38725
1402	37393
1403	35558
1404	1571
1405	13209
1406	36710
1407	10945
1408	23706
1409	24098
1410	21292
1411	12038
1412	19693
1413	13467
1414	3240
1415	2636
1416	21952
1417	29579
1418	40040
1419	28895
1420	11144
1421	10488
1422	37437
1423	38723
1424	37537
1425	44676
1426	10383
1427	46616
1428	22970
1429	2868
1430	17914
1431	19039
1432	39610
1433	23784
1434	32990
1435	8962
1436	9037
1437	30853
1438	12947
1439	22812
1440	24441
1441	19791
1442	36629
1443	42104
1444	343
1445	41962
1446	23164
1447	42375
1448	26284
1449	32137
1450	22008
1451	14796
1452	28390
1453	33355
1454	37749
1455	15001
1456	45120
1457	21819
1458	32661
1459	2760
1460	12892
1461	43407
1462	37639
1463	12943
1464	45844
1465	25256
1466	31784
1467	11470
1468	43215
1469	6505
1470	2483
1471	37984
1472	46179
1473	17152
1474	4034
1475	32602
1476	17351
1477	1830
1478	33308
1479	42916
1480	11948
1481	22715
1482	13754
1483	38560
1484	17959
1485	37844
1486	31039
1487	8733
1488	30096
1489	34593
1490	1311
1491	47114
1492	3645
1493	29652
1494	6342
1495	1016
1496	24083
1497	19949
1498	22836
1499	21840
1500	21951
1501	3689
1502	26290
1503	12525
1504	3948
1505	31631
1506	2852
1507	12702
1508	21928
1509	19789
1510	43075
1511	13465
1512	36041
1513	7951
1514	45380
1515	28586
1516	46065
1517	7935
1518	27160
1519	10147
1520	38067
1521	24482
1522	40681
1523	12593
1524	18705
1525	24978
1526	7319
1527	16053
1528	25416
1529	41678
1530	846
1531	40192
1532	35455
1533	16414
1534	16994
1535	6499
1536	26786
1537	6578
1538	24955
1539	39141
1540	33318
1541	790
1542	31914
1543	35448
1544	31683
1545	8441
1546	33281
1547	2759
1548	13657
1549	12450
1550	42595
1551	47120
1552	30967
1553	15730
1554	18774
1555	18659
1556	21429
1557	9860
1558	24367
1559	33609
1560	16836
1561	25830
1562	47202
1563	16360
1564	43150
1565	32629
1566	6410
1567	6331
1568	24908
1569	21285
1570	12316
1571	5066
1572	6225
1573	29138
1574	44387
1575	26272
1576	21256
1577	23843
1578	34218
1579	38193
1580	34328
1581	40367
1582	20620
1583	10377
1584	26782
1585	17590
1586	43670
1587	9619
1588	3574
1589	35074
1590	35250
1591	17588
1592	40812
1593	35070
1594	29296
1595	15660
1596	3993
1597	27070
1598	6486
1599	9071
1600	9657
1601	105
1602	20477
1603	34226
1604	1609
1605	11418
1606	17400
1607	12408
1608	33533
1609	12939
1610	28272
1611	38342
1612	7047
1613	22787
1614	34037
1615	46083
1616	22567
1617	1465
1618	4607
1619	18684
1620	16372
1621	43792
1622	1518
1623	31509
1624	11240
1625	15337
1626	40051
1627	36392
1628	12355
1629	39074
1630	19410
1631	11484
1632	34797
1633	44463
1634	34640
1635	38611
1636	22462
1637	37242
1638	36603
1639	32925
1640	23789
1641	23244
1642	40702
1643	9686
1644	34508
1645	16498
1646	2985
1647	45673
1648	9550
1649	42020
1650	10355
1651	16027
1652	31326
1653	18304
1654	15305
1655	16906
1656	37615
1657	38039
1658	12368
1659	2263
1660	6090
1661	42581
1662	14183
1663	27648
1664	40329
1665	34122
1666	7698
1667	21796
1668	37278
1669	6985
1670	45261
1671	43916
1672	47522
1673	26523
1674	15694
1675	45440
1676	47294
1677	11515
1678	10764
1679	39481
1680	35451
1681	3202
1682	8736
1683	10454
1684	28075
1685	27608
1686	10112
1687	18512
1688	27232
1689	8022
1690	41883
1691	27580
1692	36444
1693	45133
1694	29057
1695	26710
1696	39757
1697	19998
1698	7197
1699	38445
1700	5574
1701	35032
1702	11517
1703	30143
1704	27599
1705	5789
1706	18708
1707	25189
1708	23273
1709	32048
1710	21434
1711	44043
1712	30513
1713	36542
1714	25864
1715	24903
1716	45964
1717	323
1718	39965
1719	26790
1720	34971
1721	24694
1722	40645
1723	41352
1724	28157
1725	4753
1726	17184
1727	5152
1728	3866
1729	6639
1730	17068
1731	27936
1732	34831
1733	4963
1734	41869
1735	8830
1736	37958
1737	26809
1738	30275
1739	36027
1740	35814
1741	42905
1742	41727
1743	8052
1744	8069
1745	17843
1746	43251
1747	28784
1748	2786
1749	30223
1750	14870
1751	8325
1752	34335
1753	2029
1754	47684
1755	40161
1756	38118
1757	34353
1758	4629
1759	3806
1760	8239
1761	8816
1762	9972
1763	20979
1764	19808
1765	31772
1766	11594
1767	12549
1768	44079
1769	42255
1770	34452
1771	17820
1772	5190
1773	4938
1774	39817
1775	10127
1776	34319
1777	8470
1778	4867
1779	37700
1780	6288
1781	4224
1782	28746
1783	13981
1784	31165
1785	32405
1786	19809
1787	11211
1788	45315
1789	45159
1790	36887
1791	6636
1792	20073
1793	22676
1794	2050
1795	7308
1796	43343
1797	31051
1798	35631
1799	36831
1800	44148
1801	42655
1802	19984
1803	5506
1804	35192
1805	28002
1806	30450
1807	35884
1808	34136
1809	14879
1810	47339
1811	11179
1812	41384
1813	32944
1814	10360
1815	6597
1816	30263
1817	30956
1818	33765
1819	4106
1820	35262
1821	15379
1822	14988
1823	5445
1824	47061
1825	24090
1826	5661
1827	44014
1828	41766
1829	41322
1830	821
1831	43568
1832	5758
1833	36199
1834	2238
1835	5914
1836	3816
1837	21657
1838	21053
1839	38449
1840	20259
1841	30811
1842	4873
1843	45051
1844	15302
1845	24120
1846	31885
1847	30217
1848	36498
1849	3084
1850	39284
1851	3131
1852	33473
1853	47676
1854	31999
1855	2174
1856	11706
1857	21826
1858	8276
1859	17493
1860	33725
1861	46259
1862	19672
1863	30825
1864	22868
1865	15374
1866	26356
1867	5722
1868	42075
1869	16761
1870	13790
1871	15673
1872	34944
1873	6895
1874	44568
1875	42529
1876	30276
1877	5440
1878	27270
1879	5017
1880	25894
1881	5252
1882	26144
1883	34572
1884	12395
1885	41461
1886	46619
1887	38530
1888	45678
1889	9667
1890	13403
1891	13198
1892	13112
1893	30893
1894	5239
1895	35013
1896	38115
1897	39941
1898	9879
1899	44132
1900	33032
1901	28627
1902	22922
1903	37181
1904	1220
1905	27915
1906	5203
1907	13941
1908	9946
1909	38385
1910	17438
1911	5773
1912	27863
1913	9665
1914	32722
1915	20761
1916	16529
1917	11476
1918	19982
1919	13599
1920	37613
1921	12012
1922	46754
1923	1345
1924	36124
1925	19140
1926	16153
1927	29674
1928	33116
1929	4016
1930	26230
1931	5907
1932	31316
1933	47088
1934	46738
1935	29371
1936	14249
1937	43366
1938	18408
1939	18890
1940	26630
1941	6714
1942	36273
1943	33799
1944	10231
1945	33604
1946	40780
1947	22869
1948	30925
1949	18711
1950	3620
1951	4249
1952	47745
1953	5970
1954	42915
1955	13410
1956	21732
1957	17275
1958	6736
1959	40858
1960	11086
1961	40551
1962	18059
1963	10601
1964	33868
1965	46475
1966	38578
1967	22257
1968	26890
1969	14499
1970	20555
1971	28329
1972	15160
1973	10070
1974	2919
1975	29851
1976	5704
1977	19867
1978	46656
1979	13929
1980	21543
1981	37277
1982	19024
1983	9746
1984	2387
1985	39032
1986	29267
1987	34220
1988	14753
1989	41805
1990	7345
1991	43025
1992	513
1993	39252
1994	35677
1995	24944
1996	29870
1997	35453
1998	12274
1999	30566
2000	21195
2001	2393
2002	21043
2003	8581
2004	47432
2005	16897
2006	40195
2007	4428
2008	17943
2009	21890
2010	30504
2011	34320
2012	12861
2013	43866
2014	16395
2015	46900
2016	26982
2017	14178
2018	7637
2019	43271
2020	38889
2021	6167
2022	31116
2023	45729
2024	16702
2025	23526
2026	14004
2027	21192
2028	44188
2029	42931
2030	13315
2031	3352
2032	28270
2033	26876
2034	17796
2035	16422
2036	46415
2037	30709
2038	68
2039	40121
2040	27566
2041	31634
2042	44677
2043	32869
2044	44214
2045	310
2046	30647
2047	1637
2048	19137
2049	34576
2050	4930
2051	19330
2052	20365
2053	41686
2054	39874
2055	30413
2056	1130
2057	3418
2058	35036
2059	44261
2060	556
2061	34022
2062	3550
2063	36945
2064	40412
2065	785
2066	6341
2067	26123
2068	20420
2069	12313
2070	34436
2071	33509
2072	39925
2073	39948
2074	20170
2075	30522
2076	41177
2077	25262
2078	34025
2079	22650
2080	31024
2081	11228
2082	38623
2083	37493
2084	37852
2085	18773
2086	45343
2087	18247
2088	46488
2089	18562
2090	30089
2091	42861
2092	29775
2093	13808
2094	36056
2095	38262
2096	37935
2097	1624
2098	45270
2099	11614
2100	35583
2101	18262
2102	16878
2103	40585
2104	15830
2105	9943
2106	18528
2107	27019
2108	43136
2109	16654
2110	16745
2111	38238
2112	23293
2113	18791
2114	7770
2115	31860
2116	27235
2117	27121
2118	5213
2119	11767
2120	37820
2121	32430
2122	4375
2123	41643
2124	11322
2125	1006
2126	5575
2127	47190
2128	11098
2129	28626
2130	45249
2131	26566
2132	47016
2133	30392
2134	20458
2135	27701
2136	7300
2137	14010
2138	30553
2139	23873
2140	46187
2141	5360
2142	45273
2143	21375
2144	23802
2145	7794
2146	3022
2147	24926
2148	24950
2149	13020
2150	9614
2151	20976
2152	1748
2153	39726
2154	34400
2155	27458
2156	5844
2157	24144
2158	25952
2159	41311
2160	46690
2161	31237
2162	40992
2163	24008
2164	37395
2165	43956
2166	19600
2167	10666
2168	19147
2169	3815
2170	24736
2171	22137
2172	13456
2173	38812
2174	20104
2175	3149
2176	19512
2177	34020
2178	13203
2179	38139
2180	15653
2181	23864
2182	28551
2183	5259
2184	12923
2185	17244
2186	35647
2187	29462
2188	45411
2189	9981
2190	37009
2191	32233
2192	10680
2193	7847
2194	14357
2195	44820
2196	12300
2197	41430
2198	36563
2199	4922
2200	17292
2201	17096
2202	45575
2203	4522
2204	17227
2205	33954
2206	46043
2207	5075
2208	14322
2209	10433
2210	2477
2211	25316
2212	25371
2213	3163
2214	39185
2215	28275
2216	147
2217	27155
2218	37669
2219	3376
2220	38011
2221	8193
2222	22693
2223	5987
2224	46016
2225	46111
2226	10565
2227	22214
2228	11368
2229	15029
2230	39027
2231	24032
2232	13557
2233	21631
2234	11356
2235	7264
2236	13490
2237	25352
2238	27830
2239	3894
2240	28724
2241	36050
2242	41072
2243	37892
2244	35650
2245	474
2246	9593
2247	33214
2248	33521
2249	24405
2250	6474
2251	39926
2252	28331
2253	13708
2254	32769
2255	9626
2256	44502
2257	28098
2258	33033
2259	9376
2260	37465
2261	34524
2262	23464
2263	13578
2264	19447
2265	45994
2266	34011
2267	3709
2268	30807
2269	14195
2270	17777
2271	39237
2272	10076
2273	27688
2274	29551
2275	40390
2276	844
2277	6118
2278	4256
2279	15247
2280	40708
2281	39700
2282	44215
2283	11852
2284	24438
2285	32462
2286	5706
2287	35916
2288	3488
2289	22402
2290	15120
2291	47086
2292	5260
2293	39320
2294	13817
2295	24796
2296	35326
2297	15031
2298	23446
2299	31737
2300	35199
2301	47205
2302	24513
2303	8576
2304	42031
2305	26650
2306	34397
2307	4437
2308	43807
2309	5966
2310	4627
2311	34988
2312	2595
2313	43385
2314	40680
2315	38524
2316	7826
2317	22875
2318	9923
2319	39636
2320	7692
2321	31249
2322	8038
2323	47724
2324	42721
2325	24031
2326	15700
2327	18845
2328	12193
2329	13251
2330	13919
2331	32198
2332	40820
2333	21725
2334	24999
2335	39731
2336	2592
2337	34251
2338	4120
2339	38242
2340	28068
2341	26346
2342	33558
2343	31096
2344	6393
2345	7943
2346	15038
2347	32337
2348	17657
2349	1230
2350	24179
2351	10381
2352	37686
2353	20792
2354	13535
2355	32729
2356	22657
2357	29083
2358	18509
2359	9145
2360	35439
2361	31511
2362	25271
2363	4798
2364	18913
2365	5348
2366	24118
2367	2485
2368	41313
2369	10411
2370	3949
2371	38489
2372	43239
2373	34349
2374	6535
2375	8004
2376	34696
2377	29670
2378	3635
2379	25847
2380	32227
2381	13862
2382	1604
2383	12364
2384	18857
2385	25592
2386	33908
2387	36270
2388	6801
2389	35129
2390	26105
2391	26160
2392	26134
2393	18678
2394	47245
2395	24478
2396	19362
2397	9938
2398	29396
2399	39490
2400	24825
2401	1644
2402	19406
2403	7293
2404	33187
2405	15145
2406	38722
2407	45218
2408	6938
2409	247
2410	15437
2411	2310
2412	21345
2413	35948
2414	6670
2415	43062
2416	36705
2417	17415
2418	41259
2419	15386
2420	440
2421	46721
2422	30281
2423	46702
2424	35827
2425	4460
2426	8220
2427	15555
2428	43810
2429	44384
2430	8303
2431	20037
2432	24114
2433	28417
2434	41185
2435	10541
2436	45913
2437	20977
2438	42872
2439	19502
2440	33993
2441	20547
2442	33999
2443	35646
2444	20794
2445	18654
2446	18274
2447	19272
2448	5886
2449	24693
2450	41068
2451	45567
2452	5602
2453	33012
2454	13408
2455	8677
2456	35263
2457	42682
2458	16861
2459	21088
2460	793
2461	43860
2462	30584
2463	29996
2464	36348
2465	11562
2466	42171
2467	21809
2468	10838
2469	41103
2470	47631
2471	6548
2472	22981
2473	10612
2474	15764
2475	19878
2476	16730
2477	11394
2478	25556
2479	34669
2480	36468
2481	26949
2482	36981
2483	38871
2484	23350
2485	16386
2486	18171
2487	2484
2488	40899
2489	40340
2490	9535
2491	38862
2492	21933
2493	6939
2494	29389
2495	30017
2496	21140
2497	45898
2498	41331
2499	4269
2500	28863
2501	40485
2502	40392
2503	12352
2504	12942
2505	34089
2506	40401
2507	19964
2508	36352
