8664,TSG101,7251
8665,ATP8B4,79895
8666,KLB,152831
8670,CSTF3,1479
8671,CCNG1,900
8684,NUDT12,83594
8692,CD70,970
8696,TGFBR3,7049
8697,DUSP4,1846
8701,SRP9,6726
8702,LCLAT1,253558
8711,KCNJ6,3763
8722,AUH,549
8732,ACTL6A,86
8736,DYRK2,8445
8741,DAXX,1616
8748,DGKH,160851
8750,SLC25A20,788
8764,HES1,3280
8777,FANCA,2175
8813,PDK3,5165
8816,NMBR,4829
8818,POLE2,5427
8825,TANK,10010
8833,VAPA,9218
8838,PSMB4,5692
8844,TKFC,26007
8853,CCT3,7203
8854,ATP13A4,84239
8855,ABO,28
8856,FGF3,2248
8859,IQCE,23288
8862,MUS81,80198
8865,NAMPT,10135
8870,IFIH1,64135
8875,RPL12,6136
8878,RGS5,8490
8881,PDXK,8566
8882,H2AC17,8336
8883,TFG,10342
8884,EGR1,1958
8889,LSS,4047
8899,CRCP,27297
8904,TRAPPC9,83696
8907,DET1,55070
8928,PRTN3,5657
8932,COMMD1,150684
8949,SOCS4,122809
8964,NDUFB5,4711
8972,DHPS,1725
9012,SLIT2,9353
9015,XPO5,57510
9019,CEBPB,1051
9028,PTCH2,8643
9048,CDC25A,993
9051,FSCN1,6624
9056,TSEN54,283989
9059,COMMD2,51122
9071,RNF220,55182
9075,RAD23B,5887
9084,ZNF155,7711
9086,WTAP,9589
9090,MDH1,4190
9098,METTL14,57721
9100,TIMM8B,26521
9102,PIK3C2A,5286
9119,LCMT1,51451
9120,ZNF33A,7581
9135,CHST13,166012
9140,LDHB,3945
9149,ZNF383,163087
9171,TACC3,10460
9175,VIPR1,7433
9176,CAMK4,814
9179,DST,667
9183,MRPL32,64983
9184,ATF5,22809
9185,ACP6,51205
9187,PAK2,5062
9197,PCBP4,57060
9199,TNRC6B,23112
9228,MRPS23,51649
9241,RGS4,5999
9242,SUFU,51684
9247,MAP2K7,5609
9259,MSRB2,22921
9264,PGK2,5232
9267,RASGRP1,10125
9269,PBRM1,55193
9281,LCE1B,353132
9289,UBE2D1,7321
9302,UBE2W,55284
9303,SFN,2810
9338,H1-4,3008
9340,CACNA1S,779
9345,ZNF611,81856
9355,TK2,7084
9360,TCAP,8557
9372,IL10RA,3587
9373,HAND2,9464
9374,GSPT1,2935
9376,ASIC5,51802
9384,MIGA1,374986
9393,ITFG2,55846
9397,PYCR3,65263
9418,HBS1L,10767
9432,VPS53,55275
9447,ATP6V1B2,526
9449,CHN2,1124
9459,HBG1,3047
9468,SLC26A3,1811
9474,LMAN1L,79748
9476,PNLIPRP1,5407
9483,FGFR3,2261
9485,PRODH2,58510
9489,PTGDS,5730
9500,GDF1,2657
9504,SND1,27044
9515,NSMCE2,286053
9533,MMP16,4325
9535,KMT2D,8085
9537,TNFSF15,9966
9560,TRIM31,11074
9593,ERBB4,2066
9594,PON3,5446
9607,ITGA9,3680
9608,EED,8726
9610,FN1,2335
9619,TUBB3,10381
9620,FANCE,2178
9626,USP39,10713
9654,CDCA5,113130
9669,CYC1,1537
9670,SPTBN1,6711
9680,HOXA4,3201
9682,HTR1E,3354
9689,GPC1,2817
9697,SMUG1,23583
9700,AOX1,316
9703,CD79B,974
9704,ME2,4200
9710,OR2K2,26248
9713,SEC22B,9554
9718,AMDHD2,51005
9722,COL4A2,1284
9728,RNF41,10193
9729,PRKD1,5587
9730,USP34,9736
9741,ZNF517,340385
9742,CKS1B,1163
9743,PLAGL1,5325
9755,TOP2B,7155
9757,POLE4,56655
9761,CPPED1,55313
9764,ARL2,402
9770,BDKRB1,623
9773,OPRL1,4987
9775,SF3A3,10946
9782,DPH5,51611
9785,TERF2,7014
9786,NEU3,10825
9788,MZT1,440145
9789,YPEL5,51646
9798,GPSM3,63940
9802,PSMB10,5699
9805,PPP1CC,5501
9807,ANAPC1,64682
9814,RAD51B,5890
9819,OSM,5008
9824,GNAT1,2779
9835,GEMIN2,8487
9842,STX6,10228
9847,AVEN,57099
9849,MSL3,10943
9856,TYW1,55253
9861,RGSL1,353299
9869,ABCB5,340273
9901,NSD2,7468
9904,PDE4C,5143
9910,SCNN1G,6340
9913,VPS37B,79720
9920,GAB1,2549
9938,CA2,760
9946,PSMD6,9861
9962,IGF2BP3,10643
9971,RPS23,6228
9979,GC,2638
9993,WNK3,65267
9995,DTX2,113878
9999,MYRIP,25924
10001,PLCE1,51196
10004,FADS2,9415
10010,SLC39A8,64116
10015,CLEC2D,29121
10018,SUPT20H,55578
10027,DDB1,1642
10037,BCL2A1,597
10063,LDLRAP1,26119
10069,NBEAL2,23218
10070,DDX5,1655
10109,SAP30,8819
10117,USP1,7398
10126,ZFP37,7539
10136,FAM32A,26017
10143,CHRNA4,1137
10148,BBS5,129880
10151,IL5RA,3568
10154,IRF3,3661
10167,SP100,6672
10169,GJC1,10052
10185,LILRB2,10288
10188,XRCC2,7516
10193,PRELID1,27166
10195,F11R,50848
10201,HIGD1A,25994
10213,TNFRSF1A,7132
10233,MRPS11,64963
10254,AIP,9049
10267,PIGM,93183
10287,CDK19,23097
10291,ZNF559,84527
10293,CSNK2B,1460
10295,MCM3,4172
10315,AP2B1,163
10320,DAGLB,221955
10324,GPER1,2852
10325,ELN,2006
10333,KCNN3,3782
10346,SLIT3,6586
10347,LIN54,132660
10350,PRPF6,24148
10351,TRADD,8717
10352,MRPS15,64960
10360,PLA2G4C,8605
10375,ENTPD6,955
10379,EPOR,2057
10386,MSL2,55167
10398,KIF12,113220
10404,PDE1B,5153
10406,JAM3,83700
10409,REV1,51455
10429,GPR68,8111
10431,TIA1,7072
10432,DSC3,1825
10433,NR4A2,4929
10440,RABGGTA,5875
10456,INSM1,3642
10466,ALAS1,211
10475,ZNF470,388566
10486,ZNF331,55422
10499,SOX13,9580
10504,ENY2,56943
10510,OR2J3,442186
10511,CDC34,997
10513,CGN,57530
10517,FKBP9,11328
10521,RPIA,22934
10539,FOSB,2354
10541,PTGER4,5734
10547,ABCB11,8647
10557,TADA2A,6871
10565,SPSB3,90864
10566,JUP,3728
10568,H2AC8,3012
10580,SLC27A2,11001
10582,CNR2,1269
10587,CTNNBL1,56259
10588,HMG20B,10362
10607,GAPDHS,26330
10623,WIPI2,26100
10625,PGM1,5236
10644,MYLK,4638
10655,SLC19A2,10560
10660,ASCC1,51008
10664,MRC1,4360
10665,HDAC5,10014
10675,TRIM69,140691
10680,B3GNT2,10678
10682,DHRS7B,25979
10686,SLC1A3,6507
10690,CRABP1,1381
10704,ARSK,153642
10713,RHOD,29984
10714,EYA3,2140
10721,GSC,145258
10724,PTPN12,5782
10749,GIPC1,10755
10755,EIF4EBP1,1978
10766,CHAC1,79094
10780,NBN,4683
10781,TDP2,51567
10804,IL36RN,26525
10813,SNRPB,6628
10825,TRIM27,5987
10834,LYPD2,137797
10837,CBX4,8535
10844,MCFD2,90411
10861,EXOSC4,54512
10862,GFRA4,64096
10875,GP5,2814
10891,P4HB,5034
10893,BECN1,8678
10914,IGFBP6,3489
10916,CDC73,79577
10920,FBXO41,150726
10937,ZNF140,7699
10939,MCOLN1,57192
10947,HSD3B2,3284
10949,HEBP2,23593
10959,ZNF620,253639
10962,DRD4,1815
10967,ISL1,3670
10974,AQP1,358
11000,SGF29,112869
11001,ZNF334,55713
11009,NOS2,4843
11010,WDR19,57728
11013,WDR33,55339
11016,APOOL,139322
11020,EIF2B5,8893
11026,PUM2,23369
11027,FGD4,121512
11040,MYLPF,29895
11053,ATP1A1,476
11055,MTFMT,123263
11056,TNFRSF18,8784
11084,IRS1,3667
11085,STARD3NL,83930
11086,CTNNB1,1499
11091,MAPRE1,22919
11092,EIF4A3,9775
11103,PDCL,5082
11106,PLA2R1,22925
11110,HOXA1,3198
11119,UBE2K,3093
11133,PNPLA6,10908
11140,SLCO4A1,28231
11145,MYL7,58498
11148,GALK1,2584
11149,DPH2,1802
11170,ZNF335,63925
11172,PFDN1,5201
11174,MRPL58,3396
11184,LGALS3,3958
11201,POLR2B,5431
11215,WDR46,9277
11219,RPP38,10557
11220,POLR3B,55703
11227,EAF1,85403
11229,PIGQ,9091
11251,GRSF1,2926
11257,FAM91A1,157769
11267,OPLAH,26873
11272,TPX2,22974
11282,FA2H,79152
11288,IL3RA,3563
11296,SMN2,6607
11298,ABCC4,10257
11302,KIN,22944
11307,FXYD1,5348
11315,CD40LG,959
11323,RACK1,10399
11349,DEF6,50619
11352,SLCO1B1,10599
11353,CLCN7,1186
11354,SLC11A2,4891
11356,TUBA1A,7846
11373,FLT3LG,2323
11380,PCK1,5105
11383,GRHL1,29841
11385,ZNF716,441234
11405,STK3,6788
11414,CENPK,64105
11423,PPP1R13L,10848
11428,TIMM50,92609
11433,AMPD3,272
11442,KIF4A,24137
11449,HMGN1,3150
11460,TAF10,6881
11470,NFATC2,4773
11477,PARK7,11315
11504,RTKN,6242
11515,MAP1LC3B,81631
11527,GLI1,2735
11531,H4C2,8366
11532,HLA-DQB1,3119
11536,CASP8,841
11539,RPS19,6223
11544,ANGPT2,285
11550,WDR5,11091
11562,MECP2,4204
11569,CENPX,201254
11573,ATP6V0A2,23545
11594,NDUFA3,4696
11596,COL20A1,57642
11598,UQCRB,7381
11620,ELL,8178
11621,NUP107,57122
11640,AKR1C2,1646
11653,EXOSC2,23404
11655,ACSL4,2182
11656,EFNA2,1943
11667,PSME3,10197
11675,NUMA1,4926
11678,EYA4,2070
11686,ZNF573,126231
11687,ZNF772,400720
11696,SPTLC3,55304
11705,LARS2,23395
11706,ATM,472
11712,TP53BP2,7159
11732,OR2B11,127623
11750,TADA3,10474
11766,TRNT1,51095
11785,IBSP,3381
11808,H2AC14,8331
11809,RAF1,5894
11812,SEC23IP,11196
11818,CSNK1G2,1455
11833,MARCKS,4082
11836,HSPB8,26353
11837,TAF3,83860
11844,PINK1,65018
11849,CD48,962
11854,PKLR,5313
11858,FBXO17,115290
11861,ADAMTS1,9510
11864,CAD,790
11871,LIN52,91750
11874,SP1,6667
11875,ERI1,90459
11876,RHCG,51458
11882,PTPRF,5792
11883,NCR1,9437
11887,KIR2DL1,3802
11890,SMC3,9126
11893,IL6ST,3572
11919,ERO1B,56605
11924,MCM8,84515
11932,MCAT,27349
11937,TRAT1,50852
11945,TNRC6C,57690
11954,PRKDC,5591
11956,SLPI,6590
11974,GLMN,11146
11976,NDUFS2,4720
11979,MVB12B,89853
11983,SKAP2,8935
11986,CMPK1,51727
11993,INTS7,25896
12004,ADH5,128
12005,CLSPN,63967
12010,CWC27,10283
12016,SERPINB13,5275
12017,BICD2,23299
12018,TREML2,79865
12022,PLD4,122618
12025,C6,729
12030,MAG,4099
12038,ZNF830,91603
12080,ADA2,51816
12083,PRKCA,5578
12088,LHFPL2,10184
12106,ZNF320,162967
12114,CUL3,8452
12122,XRN1,54464
12142,FEN1,2237
12143,ARNTL,406
12149,TCF3,6929
12158,RNF125,54941
12159,TRIM72,493829
12165,E2F8,79733
12173,PRKAA2,5563
12175,PKD1,5310
12187,KLF5,688
12219,LIMK2,3985
12233,GPR18,2841
12234,LGR6,59352
12239,EIF3E,3646
12245,HADHB,3032
12247,DTX3L,151636
12258,ACBD6,84320
12283,VGF,7425
12288,MAPK9,5601
12290,CYP26A1,1592
12301,B4GALT4,8702
12303,TRAPPC11,60684
12333,CTPS1,1503
12340,PRKD3,23683
12351,CRP,1401
12357,ARF4,378
12366,L2HGDH,79944
12377,PCGF2,7703
12380,UNC80,285175
12384,CDC16,8881
12387,ZNF668,79759
12421,RPS10,6204
12426,SLC35C1,55343
12439,PEX10,5192
12446,ILK,3611
12454,CA12,771
12480,MYH8,4626
12483,TRAK1,22906
12485,NDUFB4,4710
12492,CCR9,10803
12493,EIF4G2,1982
12497,POLA1,5422
12504,BAG1,573
12506,MTRF1L,54516
12511,BTG1,694
12514,S100A10,6281
12518,RNF135,84282
12519,ELMO2,63916
12553,PPP1R15A,23645
12566,DGKE,8526
12568,TARS2,80222
12573,LAMB3,3914
12574,BMPR2,659
12578,GNG8,94235
12604,RHOBTB3,22836
12618,PRKD2,25865
12620,IDE,3416
12648,CD52,1043
12667,GALNS,2588
12668,RASAL1,8437
12672,SMAD5,4090
12676,TBCB,1155
12693,MIB1,57534
12694,SLC29A2,3177
12695,ADAMTSL4,54507
12698,JMJD1C,221037
12700,GNPDA2,132789
12705,HECTD3,79654
12706,MAN1C1,57134
12719,ISCA1,81689
12721,SOD2,6648
12728,AXIN1,8312
12739,GRM4,2914
12744,RPL38,6169
12751,CA5B,11238
12754,DOLPP1,57171
12762,KRTAP19-7,337974
12775,ZNF235,9310
12777,PSMA3,5684
12781,NKX2-2,4821
12786,FABP4,2167
12792,RAB3IL1,5866
12805,CYTH3,9265
12806,RAB9A,9367
12810,EIF3C,8663
12822,NCKAP1L,3071
12823,ABCD2,225
12834,SLC52A2,79581
12839,INTS10,55174
12841,NSDHL,50814
12844,KHDRBS1,10657
12848,GAB2,9846
12859,CXCL13,10563
12861,CTSZ,1522
12875,RAC1,5879
12877,SST,6750
12894,ATP8B1,5205
12897,MPC2,25874
12898,ASH1L,55870
12901,DARS1,1615
12912,KRT76,51350
12918,STAT2,6773
12922,HOMER1,9456
12923,ADCY7,113
12929,KHDRBS2,202559
12950,DSG2,1829
12957,LIN9,286826
12961,LCP2,3937
12962,WASF3,10810
12968,PGLYRP1,8993
12969,EIF3H,8667
12974,ARFGAP3,26286
12976,SMARCA4,6597
12992,TOMM40,10452
12994,OR2L13,284521
13001,CRTC1,23373
13007,CDK2,1017
13010,HCFC2,29915
13018,LGR5,8549
13031,CXCL12,6387
13032,CD34,947
13037,DCN,1634
13046,CNOT6L,246175
13050,GTF2F1,2962
13061,NTRK1,4914
13073,C8G,733
13077,COG3,83548
13081,SLC25A11,8402
13087,UBAP1,51271
13109,TMEM86B,255043
13113,CKAP4,10970
13119,OTULIN,90268
13136,MTTP,4547
13154,TOP1,7150
13166,OSBPL2,9885
13170,CXCL1,2919
13174,DDX49,54555
13175,MBTPS2,51360
13176,PTPRK,5796
13193,POP7,10248
13199,ITPA,3704
13201,MAP2K2,5605
13239,WIPF2,147179
13257,DNAJC19,131118
13262,CD59,966
13280,APLNR,187
13282,SLC17A8,246213
13283,PUF60,22827
13287,GPX1,2876
13307,LRRTM1,347730
13309,GTPBP2,54676
13310,TEX10,54881
13313,CYP4F12,66002
13315,NNT,23530
13318,YARS2,51067
13354,LAMC2,3918
13355,USP28,57646
13359,CCT5,22948
13367,RGS19,10287
13369,TRPV6,55503
13372,TSPAN14,81619
13375,ENPP6,133121
13376,ACER3,55331
13380,DNAJB1,3337
13384,TUSC3,7991
13389,HTN1,3346
13404,NABP2,79035
13412,EFEMP1,2202
13417,FASTKD5,60493
13444,GINS1,9837
13448,H2AC12,85235
13453,CLDN1,9076
13456,MCM4,4173
13459,MAP3K7,6885
13469,PGRMC2,10424
13470,NADK,65220
13487,REPS1,85021
13494,APOBEC4,403314
13495,RARA,5914
13498,RNASE6,6039
13506,ENPP4,22875
13514,ATP2B1,490
13526,PANK4,55229
13578,NEDD8,4738
13579,AMPH,273
13590,ABI1,10006
13600,FMNL1,752
13602,IFNG,3458
13604,ATP7A,538
13614,CCNA1,8900
13621,TRPM6,140803
13627,RAB23,51715
13630,PTPN18,26469
13631,TEAD1,7003
13637,USP17L12,100287205
13653,PPL,5493
13656,USP30,84749
13657,PSPH,5723
13658,CHID1,66005
13662,GNAI2,2771
13667,ADRM1,11047
13672,VEGFA,7422
13673,FTSJ3,117246
13675,TIMM13,26517
13676,SUMF1,285362
13681,HGS,9146
13684,FOSL1,8061
13688,KMT5A,387893
13708,H3C11,8354
13710,NDUFA6,4700
13711,ANXA5,308
13723,NDUFV2,4729
13727,SIKE1,80143
13730,SRD5A2,6716
13748,IGF1,3479
13750,ADK,132
13752,ZNF34,80778
13766,SYCP1,6847
13778,NCKIPSD,51517
13790,MARK4,57787
13792,COX5A,9377
13805,NUDT3,11165
13807,FASTK,10922
13808,PTPRU,10076
13829,MYO3B,140469
13830,HRG,3273
13832,USP15,9958
13839,OR4X1,390113
13849,HLA-C,3107
13861,CD177,57126
13862,BAG4,9530
13872,DYNLL2,140735
13884,XPC,7508
13892,ACVRL1,94
13893,RASGEF1A,221002
13894,HAO2,51179
13907,RTEL1,51750
13909,NEK7,140609
13915,BRAF,673
13921,DHX16,8449
13929,P4HA2,8974
13947,RAB6A,5870
13951,DAD1,1603
13952,COLEC10,10584
13958,LARS1,51520
13959,UBE2L6,9246
13967,JADE3,9767
13969,GALNT14,79623
13991,PIK3C3,5289
13998,ELF1,1997
14000,KPNA6,23633
14007,CAMK2G,818
14024,CTU2,348180
14028,SCLT1,132320
14032,GGA3,23163
14037,ADCYAP1R1,117
14039,NDUFV1,4723
14040,PPP2R5D,5528
14047,GLP1R,2740
14049,TRDN,10345
14050,MPL,4352
14072,FAM3C,10447
14073,CENPN,55839
14089,GRM8,2918
14108,APOBEC3A,200315
14126,EFEMP2,30008
14143,PHF1,5252
14146,SLC9A7,84679
14151,PF4,5196
14152,DCTN3,11258
14154,ARHGAP24,83478
14156,PI4KB,5298
14166,NQO2,4835
14171,DMPK,1760
14178,PRKACB,5567
14179,SLC4A4,8671
14182,DUSP7,1849
14192,EXT2,2132
14194,APPL1,26060
14195,GIT2,9815
14217,CAPNS1,826
14223,GH1,2688
14238,PLD1,5337
14245,GEMIN7,79760
14249,TOLLIP,54472
14265,TAX1BP3,30851
14267,CDK6,1021
14271,WLS,79971
14272,JUND,3727
14276,SRGAP1,57522
14295,TBK1,29110
14303,ST6GALNAC3,256435
14310,UBA1,7317
14348,SKIV2L,6499
14356,STK24,8428
14359,ZNRF3,84133
14366,VPS16,64601
14384,TGFBI,7045
14393,MRPS22,56945
14443,G6PD,2539
14449,ITGBL1,9358
14451,SRP54,6729
14470,WAC,51322
14477,ZNF570,148268
14478,ARF6,382
14487,ZNF610,162963
14489,UBE3C,9690
14513,ODC1,4953
14514,UBTF,7343
14524,MAF,4094
14528,TECTA,7007
14529,ALDOB,229
14554,WNT10B,7480
14555,SEMG1,6406
14558,AANAT,15
14566,SGIP1,84251
14577,SI,6476
14580,RPL36A,6173
14582,DDX21,9188
14583,COX7C,1350
14589,NR1D1,9572
14593,GOT2,2806
14606,ATF4,468
14612,IGFBP1,3484
14620,SCO2,9997
14623,MAML1,9794
14627,CKMT1B,1159
14632,S100B,6285
14638,YWHAZ,7534
14644,FGB,2244
14652,SULT4A1,25830
14653,STOM,2040
14656,KLK1,3816
14657,DCTPP1,79077
14658,ADAMTS17,170691
14662,VPS35,55737
14664,KALRN,8997
14665,EIF2AK3,9451
14676,GRK1,6011
14687,ZNF214,7761
14688,MRVI1,10335
14690,H2AZ2,94239
14704,DOCK2,1794
14707,ANTXR2,118429
14714,CBX6,23466
14741,APOD,347
14748,MANF,7873
14755,SAFB,6294
14762,VCPIP1,80124
14771,HNRNPA2B1,3181
14783,MSH5,4439
14790,ELOVL5,60481
14810,CTR9,9646
14819,ZNF254,9534
14825,CARS1,833
14834,EP400,57634
14836,OR10G4,390264
14848,F9,2158
14849,TMLHE,55217
14870,SHB,6461
14879,ECH1,1891
14880,SEMA4F,10505
14887,ITGA2,3673
14889,PSMC4,5704
14891,TNFRSF21,27242
14892,UBA6,55236
14894,ABCC10,89845
14897,LAIR1,3903
14904,AHCY,191
14916,SPRY1,10252
14926,HLA-DOA,3111
14935,COG5,10466
14964,LIF,3976
14975,MAN2C1,4123
14980,FZD6,8323
14984,FFAR1,2864
14988,NCOR1,9611
14995,CHD1,1105
15001,POLR3C,10623
15003,SLC22A2,6582
15027,RHOC,389
15029,SOX4,6659
15032,SPIDR,23514
15037,FLCN,201163
15039,CYP2D6,1565
15072,CRY2,1408
15083,NSL1,25936
15101,DHTKD1,55526
15104,PCSK2,5126
15110,DBF4,10926
15117,TAF8,129685
15120,PLA2G15,23659
15137,LRRTM2,26045
15139,UST,10090
15143,CTDP1,9150
15146,CDC42BPA,8476
15153,BEGAIN,57596
15155,LOX,4015
15160,HKDC1,80201
15162,POFUT2,23275
15168,RBX1,9978
15173,PEAK1,79834
15183,MCHR2,84539
15184,ABCG2,9429
15187,SLC19A1,6573
15197,MYH3,4621
15201,SPATA2,9825
15206,GMIP,51291
15208,PRKAG3,53632
15212,DENND2B,6764
15218,CNTN6,27255
15240,MEPE,56955
15254,PHAX,51808
15295,ITPR1,3708
15297,CAB39,51719
15305,PIP5K1C,23396
15313,SLC35B2,347734
15329,MYBBP1A,10514
15345,LRRC8E,80131
15363,ZNF324,25799
15365,DOCK4,9732
15378,RGS22,26166
15379,RBBP4,5928
15382,BARD1,580
15389,SAP130,79595
15394,STAG2,10735
15415,GNG12,55970
15424,PTCH1,5727
15425,TBC1D8B,54885
15433,ADAM11,4185
15446,TBCE,6905
15452,ELP4,26610
15478,MOCS1,4337
15483,DDRGK1,65992
15484,GNPNAT1,64841
15486,TFB2M,64216
15500,SERPINA4,5267
15506,TOMM22,56993
15522,RAD52,5893
15528,H3C2,8358
15537,GBF1,8729
15538,MTIF3,219402
15543,RDH8,50700
15547,PMM1,5372
15556,ZNF41,7592
15557,DENND4C,55667
15563,DCT,1638
15566,NRF1,4899
15567,UBL5,59286
15571,NTN4,59277
15585,OTOF,9381
15588,RPL14,9045
15593,ARHGAP39,80728
15600,DOCK9,23348
15606,PRODH,5625
15611,ZNF17,7565
15613,AQP12A,375318
15614,ENOPH1,58478
15617,IFNA6,3443
15619,TNFAIP8L3,388121
15623,ANAPC10,10393
15624,MON1B,22879
15625,COL5A3,50509
15634,B3GNT6,192134
15641,ZFHX3,463
15653,INSIG1,3638
15660,EZH2,2146
15664,NCAPG,64151
15667,ASNS,440
15689,RASGRP3,25780
15694,GNE,10020
15695,WNT9B,7484
15697,CLDN18,51208
15700,CLDN10,9071
15708,GFPT1,2673
15716,IL22RA2,116379
15718,NMNAT3,349565
15721,VNN1,8876
15727,KRT16,3868
15730,TP53RK,112858
15746,SNAPC4,6621
15749,DCTN2,10540
15752,ZNF200,7752
15759,PAPPA2,60676
15764,CTSD,1509
15774,LSM6,11157
15778,PPP2CB,5516
15790,NDUFS7,374291
15792,CCL23,6368
15794,ENTPD5,957
15800,DLGAP5,9787
15801,IL16,3603
15803,GRB10,2887
15806,UPF1,5976
15808,INO80,54617
15811,ARHGEF1,9138
15812,CD3E,916
15827,ZNF273,10793
15830,NCOA3,8202
15845,GHRHR,2692
15848,CYP11B1,1584
15876,IAPP,3375
15889,ALDH4A1,8659
15892,CDC42EP2,10435
15893,ODAM,54959
15898,EGR3,1960
15901,CDH11,1009
15902,ZNF500,26048
15904,SLA,6503
15909,NAPB,63908
15915,RFNG,5986
15918,MRPL42,28977
15930,CXCR3,2833
15949,G3BP2,9908
15961,POLN,353497
15981,UBE2T,29089
15982,EDEM2,55741
15999,SEC24A,10802
16003,HTR4,3360
16007,SV2B,9899
16020,P2RY4,5030
16027,BOD1L1,259282
16029,COX19,90639
16030,RPS6KA2,6196
16040,CPN2,1370
16053,HDAC3,8841
16065,SCAP,22937
16084,KCND1,3750
16088,SHC1,6464
16095,GNG3,2785
16108,SUGP1,57794
16109,EPHA5,2044
16113,KLC3,147700
16129,EFTUD2,9343
16133,SLC44A2,57153
16135,SPRED1,161742
16147,FGFR4,2264
16166,RPL32,6161
16177,HMOX2,3163
16179,RING1,6015
16188,NFYA,4800
16207,POLM,27434
16223,APP,351
16238,HMGB1,3146
16265,ABCA10,10349
16286,CPB1,1360
16297,PIK3CD,5293
16306,TWISTNB,221830
16315,PPP6R3,55291
16335,EIF4A2,1974
16337,RPS2,6187
16341,SLCO1B3,28234
16343,FLNC,2318
16356,SMG5,23381
16371,NOP2,4839
16372,COG2,22796
16395,GMDS,2762
16408,SRSF1,6426
16413,DENND3,22898
16414,MED4,29079
16416,TNFRSF14,8764
16426,TLR5,7100
16432,ALPL,249
16437,NEK6,10783
16455,CTNNA1,1495
16461,PGLYRP4,57115
16471,HMGA1,3159
16480,SEPTIN4,5414
16490,MYB,4602
16493,DPAGT1,1798
16495,YAF2,10138
16498,ZFP36L1,677
16500,DUS2,54920
16513,ADAMTS14,140766
16518,CASK,8573
16520,ARHGEF12,23365
16529,CASP4,837
16545,GGCX,2677
16555,UBE2E2,7325
16567,TUBAL3,79861
16581,RNF126,55658
16597,DNAJC6,9829
16606,GEN1,348654
16633,SERPINB8,5271
16646,SLC50A1,55974
16651,CXXC1,30827
16656,PAPPA,5069
16662,VPS39,23339
16670,RNF113A,7737
16672,HS3ST5,222537
16675,IFIT1,3434
16681,ETFA,2108
16701,ECSIT,51295
16702,PSMD9,5715
16704,GLUD2,2747
16705,SLC25A26,115286
16711,VPS25,84313
16727,NUF2,83540
16745,DMC1,11144
16746,DCUN1D2,55208
16750,ZFP14,57677
16751,HJURP,55355
16765,PRPF3,9129
16772,BUD13,84811
16787,KRT32,3882
16798,CYP2W1,54905
16808,KCNH6,81033
16815,RMI2,116028
16819,FASN,2194
16836,MAP3K8,1326
16854,ZNF638,27332
16867,ZNF14,7561
16876,AKR1C4,1109
16878,MRPL9,65005
16882,CYP2A13,1553
16885,ADAMTSL5,339366
16886,CHD9,80205
16902,MYC,4609
16909,EME2,197342
16912,IL21,59067
16914,RMI1,80010
16931,LIG3,3980
16933,SCAMP1,9522
16937,DERL1,79139
16948,TNFRSF4,7293
16962,SUV39H1,6839
16968,PDLIM5,10611
16969,PLA2G2F,64600
16988,NDN,4692
16994,CCL2,6347
16995,GPR35,2859
17002,GPR132,29933
17009,ARRB2,409
17012,B3GNT4,79369
17018,CTU1,90353
17023,AK6,102157402
17028,ARPC3,10094
17031,SLC13A1,6561
17037,MRPS31,10240
17045,UGT1A3,54659
17049,LSM8,51691
17056,CDC6,990
17059,AMH,268
17064,SRC,6714
17072,FBXW5,54461
17077,SUDS3,64426
17094,LAMA4,3910
17096,TFAP2B,7021
17108,RBBP8,5932
17114,RAP1A,5906
17127,CARD9,64170
17130,DNM1L,10059
17132,OR8B8,26493
17139,ARFGEF2,10564
17148,PTCRA,171558
17185,FGFBP1,9982
17213,NEDD4L,23327
17223,POLR3GL,84265
17229,ORC2,4999
17246,GRK4,2868
17254,RAB1B,81876
17256,VCL,7414
17261,C4BPB,725
17266,CYP7A1,1581
17275,PGAM1,5223
17289,HSPD1,3329
17315,GRK2,156
17328,NPY2R,4887
17342,BRIP1,83990
17345,TNFRSF6B,8771
17347,HIPK2,28996
17349,ACAT1,38
17351,NDRG1,10397
17362,PAPOLA,10914
17370,POLR1B,84172
17371,DVL2,1856
17373,IGF2R,3482
17383,MMP9,4318
17387,MARCO,8685
17400,TBX20,57057
17401,IL2RA,3559
17411,ASPH,444
17414,KCTD3,51133
17430,DNM3,26052
17432,AKAP9,10142
17453,UBE2V1,7335
17455,ADAMTS8,11095
17464,SMPD1,6609
17474,PTPRD,5789
17492,EMC3,55831
17496,KRT8,3856
17500,UVRAG,7405
17506,KCNK9,51305
17511,TXNRD1,7296
17512,POLK,51426
17516,GMPR,2766
17522,TBRG4,9238
17534,PTDSS1,9791
17538,TRPC4,7223
17544,SLC25A44,9673
17549,MFAP4,4239
17564,MED7,9443
17578,BLMH,642
17586,EPPIN,57119
17596,PELI3,246330
17599,DCLRE1B,64858
17612,SLC5A1,6523
17613,AXL,558
17615,CDH2,1000
17632,F2RL1,2150
17641,MTMR6,9107
17646,USO1,8615
17666,SDCCAG8,10806
17681,HSP90AB1,3326
17686,THRSP,7069
17692,APOBEC1,339
17716,ST8SIA6,338596
17723,NUMB,8650
17729,STON1-GTF2A1L,286749
17732,RBM14-RBM4,100526737
17736,PAFAH1B3,5050
17738,TAF1D,79101
17740,MAPT,4137
17755,PPP2R1B,5519
17765,SULT6B1,391365
17771,AURKB,9212
17777,KLHL21,9903
17785,LY6K,54742
17800,KDM3A,55818
17801,MTHFD2,10797
